STATEFP	DISTRICT	YEAR	INDICATOR	VALUE	STATE	STATEABBREVIATION
08	2	2015	HCVacute	NULL	Colorado	CO
08	2	2015	HCVacuterate	NULL	Colorado	CO
08	3	2010	HCVacute	NULL	Colorado	CO
08	3	2010	HCVacuterate	NULL	Colorado	CO
08	3	2011	HCVacute	NULL	Colorado	CO
08	3	2011	HCVacuterate	NULL	Colorado	CO
08	3	2012	HCVacute	NULL	Colorado	CO
08	3	2012	HCVacuterate	NULL	Colorado	CO
08	3	2013	HCVacute	NULL	Colorado	CO
08	3	2013	HCVacuterate	NULL	Colorado	CO
08	3	2014	HCVacute	NULL	Colorado	CO
08	3	2014	HCVacuterate	NULL	Colorado	CO
08	3	2015	HCVacute	NULL	Colorado	CO
08	3	2015	HCVacuterate	NULL	Colorado	CO
08	4	2010	HCVacute	NULL	Colorado	CO
08	4	2010	HCVacuterate	NULL	Colorado	CO
08	4	2011	HCVacute	NULL	Colorado	CO
08	4	2011	HCVacuterate	NULL	Colorado	CO
08	4	2012	HCVacute	NULL	Colorado	CO
08	4	2012	HCVacuterate	NULL	Colorado	CO
08	4	2013	HCVacute	NULL	Colorado	CO
08	4	2013	HCVacuterate	NULL	Colorado	CO
08	4	2014	HCVacute	NULL	Colorado	CO
08	4	2014	HCVacuterate	NULL	Colorado	CO
08	4	2015	HCVacute	NULL	Colorado	CO
08	4	2015	HCVacuterate	NULL	Colorado	CO
08	5	2010	HCVacute	NULL	Colorado	CO
08	5	2010	HCVacuterate	NULL	Colorado	CO
08	5	2011	HCVacute	NULL	Colorado	CO
08	5	2011	HCVacuterate	NULL	Colorado	CO
08	5	2012	HCVacute	NULL	Colorado	CO
08	5	2012	HCVacuterate	NULL	Colorado	CO
08	5	2013	HCVacute	NULL	Colorado	CO
08	5	2013	HCVacuterate	NULL	Colorado	CO
08	5	2014	HCVacute	NULL	Colorado	CO
08	5	2014	HCVacuterate	NULL	Colorado	CO
08	5	2015	HCVacute	NULL	Colorado	CO
08	5	2015	HCVacuterate	NULL	Colorado	CO
08	6	2010	HCVacute	NULL	Colorado	CO
08	6	2010	HCVacuterate	NULL	Colorado	CO
08	6	2011	HCVacute	NULL	Colorado	CO
08	6	2011	HCVacuterate	NULL	Colorado	CO
08	6	2012	HCVacute	NULL	Colorado	CO
08	6	2012	HCVacuterate	NULL	Colorado	CO
08	6	2013	HCVacute	NULL	Colorado	CO
08	6	2013	HCVacuterate	NULL	Colorado	CO
08	6	2014	HCVacute	NULL	Colorado	CO
08	6	2014	HCVacuterate	NULL	Colorado	CO
08	6	2015	HCVacute	NULL	Colorado	CO
08	6	2015	HCVacuterate	NULL	Colorado	CO
08	7	2011	HCVacute	NULL	Colorado	CO
08	7	2011	HCVacuterate	NULL	Colorado	CO
08	7	2012	HCVacute	NULL	Colorado	CO
08	7	2012	HCVacuterate	NULL	Colorado	CO
08	7	2013	HCVacute	NULL	Colorado	CO
08	7	2013	HCVacuterate	NULL	Colorado	CO
08	7	2015	HCVacute	NULL	Colorado	CO
08	7	2015	HCVacuterate	NULL	Colorado	CO
09	1	2010	HCVacute	NULL	Connecticut	CT
09	1	2010	HCVacuterate	NULL	Connecticut	CT
09	1	2013	HCVacute	NULL	Connecticut	CT
09	1	2013	HCVacuterate	NULL	Connecticut	CT
09	1	2015	HCVacute	NULL	Connecticut	CT
09	1	2015	HCVacuterate	NULL	Connecticut	CT
09	2	2010	HCVacute	NULL	Connecticut	CT
09	2	2010	HCVacuterate	NULL	Connecticut	CT
09	2	2011	HCVacute	NULL	Connecticut	CT
09	2	2011	HCVacuterate	NULL	Connecticut	CT
09	2	2012	HCVacute	NULL	Connecticut	CT
09	2	2012	HCVacuterate	NULL	Connecticut	CT
09	2	2013	HCVacute	NULL	Connecticut	CT
09	2	2013	HCVacuterate	NULL	Connecticut	CT
09	2	2014	HCVacute	NULL	Connecticut	CT
09	2	2014	HCVacuterate	NULL	Connecticut	CT
09	2	2015	HCVacute	NULL	Connecticut	CT
09	2	2015	HCVacuterate	NULL	Connecticut	CT
09	3	2010	HCVacute	NULL	Connecticut	CT
09	3	2010	HCVacuterate	NULL	Connecticut	CT
09	3	2012	HCVacute	NULL	Connecticut	CT
09	3	2012	HCVacuterate	NULL	Connecticut	CT
09	3	2013	HCVacute	NULL	Connecticut	CT
09	3	2013	HCVacuterate	NULL	Connecticut	CT
09	3	2014	HCVacute	NULL	Connecticut	CT
09	3	2014	HCVacuterate	NULL	Connecticut	CT
09	3	2015	HCVacute	NULL	Connecticut	CT
09	3	2015	HCVacuterate	NULL	Connecticut	CT
09	4	2010	HCVacute	NULL	Connecticut	CT
09	4	2010	HCVacuterate	NULL	Connecticut	CT
09	4	2011	HCVacute	NULL	Connecticut	CT
09	4	2011	HCVacuterate	NULL	Connecticut	CT
09	4	2012	HCVacute	NULL	Connecticut	CT
09	4	2012	HCVacuterate	NULL	Connecticut	CT
09	4	2013	HCVacute	NULL	Connecticut	CT
09	4	2013	HCVacuterate	NULL	Connecticut	CT
09	4	2015	HCVacute	NULL	Connecticut	CT
09	4	2015	HCVacuterate	NULL	Connecticut	CT
09	5	2011	HCVacute	NULL	Connecticut	CT
09	5	2011	HCVacuterate	NULL	Connecticut	CT
09	5	2012	HCVacute	NULL	Connecticut	CT
09	5	2012	HCVacuterate	NULL	Connecticut	CT
09	5	2013	HCVacute	NULL	Connecticut	CT
09	5	2013	HCVacuterate	NULL	Connecticut	CT
09	5	2014	HCVacute	NULL	Connecticut	CT
09	5	2014	HCVacuterate	NULL	Connecticut	CT
09	5	2015	HCVacute	NULL	Connecticut	CT
09	5	2015	HCVacuterate	NULL	Connecticut	CT
10	1	2010	HCVacute	NULL	Delaware	DE
10	1	2010	HCVacuterate	NULL	Delaware	DE
10	1	2011	HCVacute	NULL	Delaware	DE
10	1	2011	HCVacuterate	NULL	Delaware	DE
10	1	2012	HCVacute	NULL	Delaware	DE
10	1	2012	HCVacuterate	NULL	Delaware	DE
10	1	2013	HCVacute	NULL	Delaware	DE
10	1	2013	HCVacuterate	NULL	Delaware	DE
10	1	2014	HCVacute	NULL	Delaware	DE
10	1	2014	HCVacuterate	NULL	Delaware	DE
10	1	2015	HCVacute	NULL	Delaware	DE
10	1	2015	HCVacuterate	NULL	Delaware	DE
11	1	2010	HCVacute	NULL	District of Columbia	DC
11	1	2010	HCVacuterate	NULL	District of Columbia	DC
11	1	2011	HCVacute	NULL	District of Columbia	DC
11	1	2011	HCVacuterate	NULL	District of Columbia	DC
11	1	2012	HCVacute	NULL	District of Columbia	DC
11	1	2012	HCVacuterate	NULL	District of Columbia	DC
11	1	2013	HCVacute	NULL	District of Columbia	DC
11	1	2013	HCVacuterate	NULL	District of Columbia	DC
11	1	2014	HCVacute	NULL	District of Columbia	DC
11	1	2014	HCVacuterate	NULL	District of Columbia	DC
11	1	2015	HCVacute	NULL	District of Columbia	DC
11	1	2015	HCVacuterate	NULL	District of Columbia	DC
12	1	2010	HCVacute	NULL	Florida	FL
12	1	2010	HCVacuterate	NULL	Florida	FL
12	1	2011	HCVacute	NULL	Florida	FL
12	1	2011	HCVacuterate	NULL	Florida	FL
12	1	2012	HCVacute	NULL	Florida	FL
12	1	2012	HCVacuterate	NULL	Florida	FL
12	1	2013	HCVacute	NULL	Florida	FL
12	1	2013	HCVacuterate	NULL	Florida	FL
12	1	2014	HCVacute	NULL	Florida	FL
12	1	2014	HCVacuterate	NULL	Florida	FL
12	1	2015	HCVacute	NULL	Florida	FL
12	1	2015	HCVacuterate	NULL	Florida	FL
12	2	2010	HCVacute	NULL	Florida	FL
12	2	2010	HCVacuterate	NULL	Florida	FL
12	2	2011	HCVacute	NULL	Florida	FL
12	2	2011	HCVacuterate	NULL	Florida	FL
12	2	2012	HCVacute	NULL	Florida	FL
12	2	2012	HCVacuterate	NULL	Florida	FL
12	2	2013	HCVacute	NULL	Florida	FL
12	2	2013	HCVacuterate	NULL	Florida	FL
12	2	2014	HCVacute	NULL	Florida	FL
12	2	2014	HCVacuterate	NULL	Florida	FL
12	2	2015	HCVacute	NULL	Florida	FL
12	2	2015	HCVacuterate	NULL	Florida	FL
12	3	2010	HCVacute	NULL	Florida	FL
12	3	2010	HCVacuterate	NULL	Florida	FL
12	3	2011	HCVacute	NULL	Florida	FL
12	3	2011	HCVacuterate	NULL	Florida	FL
12	3	2012	HCVacute	NULL	Florida	FL
12	3	2012	HCVacuterate	NULL	Florida	FL
12	3	2013	HCVacute	NULL	Florida	FL
12	3	2013	HCVacuterate	NULL	Florida	FL
12	3	2014	HCVacute	NULL	Florida	FL
12	3	2014	HCVacuterate	NULL	Florida	FL
12	3	2015	HCVacute	NULL	Florida	FL
12	3	2015	HCVacuterate	NULL	Florida	FL
12	4	2010	HCVacute	NULL	Florida	FL
12	4	2010	HCVacuterate	NULL	Florida	FL
12	4	2011	HCVacute	NULL	Florida	FL
12	4	2011	HCVacuterate	NULL	Florida	FL
12	4	2012	HCVacute	NULL	Florida	FL
12	4	2012	HCVacuterate	NULL	Florida	FL
12	4	2013	HCVacute	NULL	Florida	FL
12	4	2013	HCVacuterate	NULL	Florida	FL
12	4	2014	HCVacute	NULL	Florida	FL
12	4	2014	HCVacuterate	NULL	Florida	FL
12	4	2015	HCVacute	NULL	Florida	FL
12	4	2015	HCVacuterate	NULL	Florida	FL
12	5	2010	HCVacute	NULL	Florida	FL
12	5	2010	HCVacuterate	NULL	Florida	FL
12	5	2011	HCVacute	NULL	Florida	FL
12	5	2011	HCVacuterate	NULL	Florida	FL
12	5	2012	HCVacute	NULL	Florida	FL
12	5	2012	HCVacuterate	NULL	Florida	FL
12	5	2013	HCVacute	NULL	Florida	FL
12	5	2013	HCVacuterate	NULL	Florida	FL
12	5	2014	HCVacute	NULL	Florida	FL
12	5	2014	HCVacuterate	NULL	Florida	FL
12	5	2015	HCVacute	NULL	Florida	FL
12	5	2015	HCVacuterate	NULL	Florida	FL
12	6	2010	HCVacute	NULL	Florida	FL
12	6	2010	HCVacuterate	NULL	Florida	FL
12	6	2011	HCVacute	NULL	Florida	FL
12	6	2011	HCVacuterate	NULL	Florida	FL
12	6	2012	HCVacute	NULL	Florida	FL
12	6	2012	HCVacuterate	NULL	Florida	FL
12	6	2013	HCVacute	NULL	Florida	FL
12	6	2013	HCVacuterate	NULL	Florida	FL
12	6	2014	HCVacute	NULL	Florida	FL
12	6	2014	HCVacuterate	NULL	Florida	FL
12	6	2015	HCVacute	NULL	Florida	FL
12	6	2015	HCVacuterate	NULL	Florida	FL
12	7	2010	HCVacute	NULL	Florida	FL
12	7	2010	HCVacuterate	NULL	Florida	FL
12	7	2011	HCVacute	NULL	Florida	FL
12	7	2011	HCVacuterate	NULL	Florida	FL
12	7	2012	HCVacute	NULL	Florida	FL
12	7	2012	HCVacuterate	NULL	Florida	FL
12	7	2013	HCVacute	NULL	Florida	FL
12	7	2013	HCVacuterate	NULL	Florida	FL
12	7	2014	HCVacute	NULL	Florida	FL
12	7	2014	HCVacuterate	NULL	Florida	FL
12	7	2015	HCVacute	NULL	Florida	FL
12	7	2015	HCVacuterate	NULL	Florida	FL
12	8	2010	HCVacute	NULL	Florida	FL
12	8	2010	HCVacuterate	NULL	Florida	FL
12	8	2011	HCVacute	NULL	Florida	FL
12	8	2011	HCVacuterate	NULL	Florida	FL
12	8	2012	HCVacute	NULL	Florida	FL
12	8	2012	HCVacuterate	NULL	Florida	FL
12	8	2013	HCVacute	NULL	Florida	FL
12	8	2013	HCVacuterate	NULL	Florida	FL
12	8	2014	HCVacute	NULL	Florida	FL
12	8	2014	HCVacuterate	NULL	Florida	FL
12	8	2015	HCVacute	NULL	Florida	FL
12	8	2015	HCVacuterate	NULL	Florida	FL
12	9	2010	HCVacute	NULL	Florida	FL
12	9	2010	HCVacuterate	NULL	Florida	FL
12	9	2011	HCVacute	NULL	Florida	FL
12	9	2011	HCVacuterate	NULL	Florida	FL
12	9	2012	HCVacute	NULL	Florida	FL
12	9	2012	HCVacuterate	NULL	Florida	FL
12	9	2013	HCVacute	NULL	Florida	FL
12	9	2013	HCVacuterate	NULL	Florida	FL
12	9	2014	HCVacute	NULL	Florida	FL
12	9	2014	HCVacuterate	NULL	Florida	FL
12	9	2015	HCVacute	NULL	Florida	FL
12	9	2015	HCVacuterate	NULL	Florida	FL
12	10	2014	HCVacute	NULL	Florida	FL
12	10	2014	HCVacuterate	NULL	Florida	FL
12	10	2015	HCVacute	NULL	Florida	FL
12	10	2015	HCVacuterate	NULL	Florida	FL
12	11	2010	HCVacute	NULL	Florida	FL
12	11	2010	HCVacuterate	NULL	Florida	FL
12	11	2011	HCVacute	NULL	Florida	FL
12	11	2011	HCVacuterate	NULL	Florida	FL
12	11	2012	HCVacute	NULL	Florida	FL
12	11	2012	HCVacuterate	NULL	Florida	FL
12	11	2013	HCVacute	NULL	Florida	FL
12	11	2013	HCVacuterate	NULL	Florida	FL
12	11	2014	HCVacute	NULL	Florida	FL
12	11	2014	HCVacuterate	NULL	Florida	FL
12	11	2015	HCVacute	NULL	Florida	FL
12	11	2015	HCVacuterate	NULL	Florida	FL
12	12	2010	HCVacute	NULL	Florida	FL
12	12	2010	HCVacuterate	NULL	Florida	FL
12	12	2011	HCVacute	NULL	Florida	FL
12	12	2011	HCVacuterate	NULL	Florida	FL
12	12	2012	HCVacute	NULL	Florida	FL
12	12	2012	HCVacuterate	NULL	Florida	FL
12	12	2013	HCVacute	NULL	Florida	FL
12	12	2013	HCVacuterate	NULL	Florida	FL
12	12	2014	HCVacute	NULL	Florida	FL
12	12	2014	HCVacuterate	NULL	Florida	FL
12	12	2015	HCVacute	NULL	Florida	FL
12	12	2015	HCVacuterate	NULL	Florida	FL
12	13	2010	HCVacute	NULL	Florida	FL
12	13	2010	HCVacuterate	NULL	Florida	FL
12	13	2011	HCVacute	NULL	Florida	FL
12	13	2011	HCVacuterate	NULL	Florida	FL
12	13	2012	HCVacute	NULL	Florida	FL
12	13	2012	HCVacuterate	NULL	Florida	FL
12	13	2015	HCVacute	NULL	Florida	FL
12	13	2015	HCVacuterate	NULL	Florida	FL
12	14	2011	HCVacute	NULL	Florida	FL
12	14	2011	HCVacuterate	NULL	Florida	FL
12	14	2012	HCVacute	NULL	Florida	FL
12	14	2012	HCVacuterate	NULL	Florida	FL
12	14	2013	HCVacute	NULL	Florida	FL
12	14	2013	HCVacuterate	NULL	Florida	FL
12	14	2014	HCVacute	NULL	Florida	FL
12	14	2014	HCVacuterate	NULL	Florida	FL
12	14	2015	HCVacute	NULL	Florida	FL
12	14	2015	HCVacuterate	NULL	Florida	FL
12	15	2010	HCVacute	NULL	Florida	FL
12	15	2010	HCVacuterate	NULL	Florida	FL
12	15	2014	HCVacute	NULL	Florida	FL
12	15	2014	HCVacuterate	NULL	Florida	FL
12	15	2015	HCVacute	NULL	Florida	FL
12	15	2015	HCVacuterate	NULL	Florida	FL
12	16	2010	HCVacute	NULL	Florida	FL
12	16	2010	HCVacuterate	NULL	Florida	FL
12	16	2011	HCVacute	NULL	Florida	FL
12	16	2011	HCVacuterate	NULL	Florida	FL
12	16	2012	HCVacute	NULL	Florida	FL
12	16	2012	HCVacuterate	NULL	Florida	FL
12	16	2013	HCVacute	NULL	Florida	FL
12	16	2013	HCVacuterate	NULL	Florida	FL
12	16	2014	HCVacute	NULL	Florida	FL
12	16	2014	HCVacuterate	NULL	Florida	FL
12	16	2015	HCVacute	NULL	Florida	FL
12	16	2015	HCVacuterate	NULL	Florida	FL
12	17	2010	HCVacute	NULL	Florida	FL
12	17	2010	HCVacuterate	NULL	Florida	FL
12	17	2011	HCVacute	NULL	Florida	FL
12	17	2011	HCVacuterate	NULL	Florida	FL
12	17	2012	HCVacute	NULL	Florida	FL
12	17	2012	HCVacuterate	NULL	Florida	FL
12	17	2013	HCVacute	NULL	Florida	FL
12	17	2013	HCVacuterate	NULL	Florida	FL
12	17	2014	HCVacute	NULL	Florida	FL
12	17	2014	HCVacuterate	NULL	Florida	FL
12	17	2015	HCVacute	NULL	Florida	FL
12	17	2015	HCVacuterate	NULL	Florida	FL
12	18	2010	HCVacute	NULL	Florida	FL
12	18	2010	HCVacuterate	NULL	Florida	FL
12	18	2011	HCVacute	NULL	Florida	FL
12	18	2011	HCVacuterate	NULL	Florida	FL
12	18	2012	HCVacute	NULL	Florida	FL
12	18	2012	HCVacuterate	NULL	Florida	FL
12	18	2013	HCVacute	NULL	Florida	FL
12	18	2013	HCVacuterate	NULL	Florida	FL
12	18	2014	HCVacute	NULL	Florida	FL
12	18	2014	HCVacuterate	NULL	Florida	FL
12	18	2015	HCVacute	NULL	Florida	FL
12	18	2015	HCVacuterate	NULL	Florida	FL
12	19	2010	HCVacute	NULL	Florida	FL
12	19	2010	HCVacuterate	NULL	Florida	FL
12	19	2011	HCVacute	NULL	Florida	FL
12	19	2011	HCVacuterate	NULL	Florida	FL
12	19	2012	HCVacute	NULL	Florida	FL
12	19	2012	HCVacuterate	NULL	Florida	FL
12	19	2015	HCVacute	NULL	Florida	FL
12	19	2015	HCVacuterate	NULL	Florida	FL
12	20	2012	HCVacute	NULL	Florida	FL
12	20	2012	HCVacuterate	NULL	Florida	FL
12	20	2013	HCVacute	NULL	Florida	FL
12	20	2013	HCVacuterate	NULL	Florida	FL
12	20	2015	HCVacute	NULL	Florida	FL
12	20	2015	HCVacuterate	NULL	Florida	FL
12	21	2015	HCVacute	NULL	Florida	FL
12	21	2015	HCVacuterate	NULL	Florida	FL
12	22	2010	HCVacute	NULL	Florida	FL
12	22	2010	HCVacuterate	NULL	Florida	FL
12	22	2011	HCVacute	NULL	Florida	FL
12	22	2011	HCVacuterate	NULL	Florida	FL
12	22	2012	HCVacute	NULL	Florida	FL
12	22	2012	HCVacuterate	NULL	Florida	FL
12	22	2013	HCVacute	NULL	Florida	FL
12	22	2013	HCVacuterate	NULL	Florida	FL
12	22	2014	HCVacute	NULL	Florida	FL
12	22	2014	HCVacuterate	NULL	Florida	FL
12	22	2015	HCVacute	NULL	Florida	FL
12	22	2015	HCVacuterate	NULL	Florida	FL
12	23	2014	HCVacute	NULL	Florida	FL
12	23	2014	HCVacuterate	NULL	Florida	FL
12	23	2015	HCVacute	NULL	Florida	FL
12	23	2015	HCVacuterate	NULL	Florida	FL
12	24	2011	HCVacute	NULL	Florida	FL
12	24	2011	HCVacuterate	NULL	Florida	FL
12	24	2015	HCVacute	NULL	Florida	FL
12	24	2015	HCVacuterate	NULL	Florida	FL
12	25	2010	HCVacute	NULL	Florida	FL
12	25	2010	HCVacuterate	NULL	Florida	FL
12	25	2011	HCVacute	NULL	Florida	FL
12	25	2011	HCVacuterate	NULL	Florida	FL
12	25	2012	HCVacute	NULL	Florida	FL
12	25	2012	HCVacuterate	NULL	Florida	FL
12	25	2013	HCVacute	NULL	Florida	FL
12	25	2013	HCVacuterate	NULL	Florida	FL
12	25	2014	HCVacute	NULL	Florida	FL
12	25	2014	HCVacuterate	NULL	Florida	FL
12	25	2015	HCVacute	NULL	Florida	FL
12	25	2015	HCVacuterate	NULL	Florida	FL
12	26	2010	HCVacute	NULL	Florida	FL
12	26	2010	HCVacuterate	NULL	Florida	FL
12	26	2011	HCVacute	NULL	Florida	FL
12	26	2011	HCVacuterate	NULL	Florida	FL
12	26	2012	HCVacute	NULL	Florida	FL
12	26	2012	HCVacuterate	NULL	Florida	FL
12	26	2013	HCVacute	NULL	Florida	FL
12	26	2013	HCVacuterate	NULL	Florida	FL
12	26	2014	HCVacute	NULL	Florida	FL
12	26	2014	HCVacuterate	NULL	Florida	FL
12	26	2015	HCVacute	NULL	Florida	FL
12	26	2015	HCVacuterate	NULL	Florida	FL
12	27	2010	HCVacute	NULL	Florida	FL
12	27	2010	HCVacuterate	NULL	Florida	FL
12	27	2015	HCVacute	NULL	Florida	FL
12	27	2015	HCVacuterate	NULL	Florida	FL
13	1	2010	HCVacute	NULL	Georgia	GA
13	1	2010	HCVacuterate	NULL	Georgia	GA
13	1	2011	HCVacute	NULL	Georgia	GA
13	1	2011	HCVacuterate	NULL	Georgia	GA
13	1	2012	HCVacute	NULL	Georgia	GA
13	1	2012	HCVacuterate	NULL	Georgia	GA
13	1	2013	HCVacute	NULL	Georgia	GA
13	1	2013	HCVacuterate	NULL	Georgia	GA
13	1	2014	HCVacute	NULL	Georgia	GA
13	1	2014	HCVacuterate	NULL	Georgia	GA
13	1	2015	HCVacute	NULL	Georgia	GA
13	1	2015	HCVacuterate	NULL	Georgia	GA
13	2	2010	HCVacute	NULL	Georgia	GA
13	2	2010	HCVacuterate	NULL	Georgia	GA
13	2	2011	HCVacute	NULL	Georgia	GA
13	2	2011	HCVacuterate	NULL	Georgia	GA
13	2	2012	HCVacute	NULL	Georgia	GA
13	2	2012	HCVacuterate	NULL	Georgia	GA
13	2	2013	HCVacute	NULL	Georgia	GA
13	2	2013	HCVacuterate	NULL	Georgia	GA
13	2	2014	HCVacute	NULL	Georgia	GA
13	2	2014	HCVacuterate	NULL	Georgia	GA
13	2	2015	HCVacute	NULL	Georgia	GA
13	2	2015	HCVacuterate	NULL	Georgia	GA
13	3	2010	HCVacute	NULL	Georgia	GA
13	3	2010	HCVacuterate	NULL	Georgia	GA
13	3	2011	HCVacute	NULL	Georgia	GA
13	3	2011	HCVacuterate	NULL	Georgia	GA
13	3	2012	HCVacute	NULL	Georgia	GA
13	3	2012	HCVacuterate	NULL	Georgia	GA
13	3	2013	HCVacute	NULL	Georgia	GA
13	3	2013	HCVacuterate	NULL	Georgia	GA
13	3	2014	HCVacute	NULL	Georgia	GA
13	3	2014	HCVacuterate	NULL	Georgia	GA
13	3	2015	HCVacute	NULL	Georgia	GA
13	3	2015	HCVacuterate	NULL	Georgia	GA
13	4	2010	HCVacute	NULL	Georgia	GA
13	4	2010	HCVacuterate	NULL	Georgia	GA
13	4	2011	HCVacute	NULL	Georgia	GA
13	4	2011	HCVacuterate	NULL	Georgia	GA
13	4	2012	HCVacute	NULL	Georgia	GA
13	4	2012	HCVacuterate	NULL	Georgia	GA
13	4	2013	HCVacute	NULL	Georgia	GA
13	4	2013	HCVacuterate	NULL	Georgia	GA
13	4	2014	HCVacute	NULL	Georgia	GA
13	4	2014	HCVacuterate	NULL	Georgia	GA
13	4	2015	HCVacute	NULL	Georgia	GA
13	4	2015	HCVacuterate	NULL	Georgia	GA
13	5	2010	HCVacute	NULL	Georgia	GA
13	5	2010	HCVacuterate	NULL	Georgia	GA
13	5	2011	HCVacute	NULL	Georgia	GA
13	5	2011	HCVacuterate	NULL	Georgia	GA
13	5	2012	HCVacute	NULL	Georgia	GA
13	5	2012	HCVacuterate	NULL	Georgia	GA
13	5	2013	HCVacute	NULL	Georgia	GA
13	5	2013	HCVacuterate	NULL	Georgia	GA
13	5	2014	HCVacute	NULL	Georgia	GA
13	5	2014	HCVacuterate	NULL	Georgia	GA
13	5	2015	HCVacute	NULL	Georgia	GA
13	5	2015	HCVacuterate	NULL	Georgia	GA
13	6	2011	HCVacute	NULL	Georgia	GA
13	6	2011	HCVacuterate	NULL	Georgia	GA
13	6	2012	HCVacute	NULL	Georgia	GA
13	6	2012	HCVacuterate	NULL	Georgia	GA
13	6	2013	HCVacute	NULL	Georgia	GA
13	6	2013	HCVacuterate	NULL	Georgia	GA
13	6	2014	HCVacute	NULL	Georgia	GA
13	6	2014	HCVacuterate	NULL	Georgia	GA
13	6	2015	HCVacute	NULL	Georgia	GA
13	6	2015	HCVacuterate	NULL	Georgia	GA
13	7	2010	HCVacute	NULL	Georgia	GA
13	7	2010	HCVacuterate	NULL	Georgia	GA
13	7	2011	HCVacute	NULL	Georgia	GA
13	7	2011	HCVacuterate	NULL	Georgia	GA
13	7	2012	HCVacute	NULL	Georgia	GA
13	7	2012	HCVacuterate	NULL	Georgia	GA
13	7	2013	HCVacute	NULL	Georgia	GA
13	7	2013	HCVacuterate	NULL	Georgia	GA
13	7	2015	HCVacute	NULL	Georgia	GA
13	7	2015	HCVacuterate	NULL	Georgia	GA
13	8	2010	HCVacute	NULL	Georgia	GA
13	8	2010	HCVacuterate	NULL	Georgia	GA
13	8	2011	HCVacute	NULL	Georgia	GA
13	8	2011	HCVacuterate	NULL	Georgia	GA
13	8	2012	HCVacute	NULL	Georgia	GA
13	8	2012	HCVacuterate	NULL	Georgia	GA
13	8	2013	HCVacute	NULL	Georgia	GA
13	8	2013	HCVacuterate	NULL	Georgia	GA
13	8	2014	HCVacute	NULL	Georgia	GA
13	8	2014	HCVacuterate	NULL	Georgia	GA
13	8	2015	HCVacute	NULL	Georgia	GA
13	8	2015	HCVacuterate	NULL	Georgia	GA
13	9	2010	HCVacute	NULL	Georgia	GA
13	9	2010	HCVacuterate	NULL	Georgia	GA
13	9	2011	HCVacute	NULL	Georgia	GA
13	9	2011	HCVacuterate	NULL	Georgia	GA
13	9	2012	HCVacute	NULL	Georgia	GA
13	9	2012	HCVacuterate	NULL	Georgia	GA
13	9	2013	HCVacute	NULL	Georgia	GA
13	9	2013	HCVacuterate	NULL	Georgia	GA
13	9	2014	HCVacute	NULL	Georgia	GA
13	9	2014	HCVacuterate	NULL	Georgia	GA
13	9	2015	HCVacute	NULL	Georgia	GA
13	9	2015	HCVacuterate	NULL	Georgia	GA
13	10	2010	HCVacute	NULL	Georgia	GA
13	10	2010	HCVacuterate	NULL	Georgia	GA
13	10	2011	HCVacute	NULL	Georgia	GA
13	10	2011	HCVacuterate	NULL	Georgia	GA
13	10	2012	HCVacute	NULL	Georgia	GA
13	10	2012	HCVacuterate	NULL	Georgia	GA
13	10	2013	HCVacute	NULL	Georgia	GA
13	10	2013	HCVacuterate	NULL	Georgia	GA
13	10	2014	HCVacute	NULL	Georgia	GA
13	10	2014	HCVacuterate	NULL	Georgia	GA
13	10	2015	HCVacute	NULL	Georgia	GA
13	10	2015	HCVacuterate	NULL	Georgia	GA
13	11	2010	HCVacute	NULL	Georgia	GA
13	11	2010	HCVacuterate	NULL	Georgia	GA
13	11	2011	HCVacute	NULL	Georgia	GA
13	11	2011	HCVacuterate	NULL	Georgia	GA
13	11	2012	HCVacute	NULL	Georgia	GA
13	11	2012	HCVacuterate	NULL	Georgia	GA
13	11	2013	HCVacute	NULL	Georgia	GA
13	11	2013	HCVacuterate	NULL	Georgia	GA
13	11	2014	HCVacute	NULL	Georgia	GA
13	11	2014	HCVacuterate	NULL	Georgia	GA
13	11	2015	HCVacute	NULL	Georgia	GA
13	11	2015	HCVacuterate	NULL	Georgia	GA
13	12	2010	HCVacute	NULL	Georgia	GA
13	12	2010	HCVacuterate	NULL	Georgia	GA
13	12	2011	HCVacute	NULL	Georgia	GA
13	12	2011	HCVacuterate	NULL	Georgia	GA
13	12	2012	HCVacute	NULL	Georgia	GA
13	12	2012	HCVacuterate	NULL	Georgia	GA
13	12	2013	HCVacute	NULL	Georgia	GA
13	12	2013	HCVacuterate	NULL	Georgia	GA
13	12	2014	HCVacute	NULL	Georgia	GA
13	12	2014	HCVacuterate	NULL	Georgia	GA
13	12	2015	HCVacute	NULL	Georgia	GA
13	12	2015	HCVacuterate	NULL	Georgia	GA
13	13	2010	HCVacute	NULL	Georgia	GA
13	13	2010	HCVacuterate	NULL	Georgia	GA
13	13	2011	HCVacute	NULL	Georgia	GA
13	13	2011	HCVacuterate	NULL	Georgia	GA
13	13	2012	HCVacute	NULL	Georgia	GA
13	13	2012	HCVacuterate	NULL	Georgia	GA
13	13	2013	HCVacute	NULL	Georgia	GA
13	13	2013	HCVacuterate	NULL	Georgia	GA
13	13	2014	HCVacute	NULL	Georgia	GA
13	13	2014	HCVacuterate	NULL	Georgia	GA
13	13	2015	HCVacute	NULL	Georgia	GA
13	13	2015	HCVacuterate	NULL	Georgia	GA
13	14	2010	HCVacute	NULL	Georgia	GA
